Filename,Section,Metric,Value
geo.js,Halstead Metrics,Volume,20494.43
geo.js,Halstead Metrics,Difficulty,30.66
geo.js,Halstead Metrics,Effort,628412.80
geo.js,Keyword Frequency,for,6
geo.js,Keyword Frequency,if,19
geo.js,Keyword Frequency,else,9
geo.js,Keyword Frequency,class,9
geo.js,Keyword Frequency,return,7
geo.js,General,Average Line Length,37.62
geo.js,Results,Final Score,55
geo.js,Results,Grade,C

projections.js,LOC Metrics,Total Lines,413
projections.js,LOC Metrics,Blank Lines,6
projections.js,LOC Metrics,Comment Lines,0
projections.js,LOC Metrics,Code Lines,407
projections.js,Halstead Metrics,Unique Operators,16
projections.js,Halstead Metrics,Unique Operands,314
projections.js,Halstead Metrics,Total Operators,2633
projections.js,Halstead Metrics,Total Operands,2073
projections.js,Halstead Metrics,Vocabulary,330
projections.js,Halstead Metrics,Length,4706
projections.js,Halstead Metrics,Volume,39371.91
projections.js,Halstead Metrics,Difficulty,52.82
projections.js,Halstead Metrics,Effort,2079438.84
projections.js,Keyword Frequency,with,1
projections.js,Keyword Frequency,if,20
projections.js,Keyword Frequency,return,71
projections.js,Keyword Frequency,while,7
projections.js,Keyword Frequency,else,1
projections.js,Keyword Frequency,for,7
projections.js,General,Average Line Length,39.91
projections.js,Results,Final Score,55
projections.js,Results,Grade,C

set_scale.js,LOC Metrics,Total Lines,149
set_scale.js,LOC Metrics,Blank Lines,29
set_scale.js,LOC Metrics,Comment Lines,0
set_scale.js,LOC Metrics,Code Lines,120
set_scale.js,Halstead Metrics,Unique Operators,14
set_scale.js,Halstead Metrics,Unique Operands,221
set_scale.js,Halstead Metrics,Total Operators,491
set_scale.js,Halstead Metrics,Total Operands,581
set_scale.js,Halstead Metrics,Vocabulary,235
set_scale.js,Halstead Metrics,Length,1072
set_scale.js,Halstead Metrics,Volume,8443.63
set_scale.js,Halstead Metrics,Difficulty,18.40
set_scale.js,Halstead Metrics,Effort,155385.65
set_scale.js,Keyword Frequency,for,1
set_scale.js,Keyword Frequency,return,4
set_scale.js,Keyword Frequency,if,1
set_scale.js,Keyword Frequency,with,2
set_scale.js,General,Average Line Length,42.73
set_scale.js,Results,Final Score,55
set_scale.js,Results,Grade,C

zoom_reset.js,LOC Metrics,Total Lines,34
zoom_reset.js,LOC Metrics,Blank Lines,11
zoom_reset.js,LOC Metrics,Comment Lines,0
zoom_reset.js,LOC Metrics,Code Lines,23
zoom_reset.js,Halstead Metrics,Unique Operators,10
zoom_reset.js,Halstead Metrics,Unique Operands,49
zoom_reset.js,Halstead Metrics,Total Operators,60
zoom_reset.js,Halstead Metrics,Total Operands,75
zoom_reset.js,Halstead Metrics,Vocabulary,59
zoom_reset.js,Halstead Metrics,Length,135
zoom_reset.js,Halstead Metrics,Volume,794.16
zoom_reset.js,Halstead Metrics,Difficulty,7.65
zoom_reset.js,Halstead Metrics,Effort,6077.73
zoom_reset.js,Keyword Frequency,return,1
zoom_reset.js,General,Average Line Length,29.87
zoom_reset.js,Results,Final Score,65
zoom_reset.js,Results,Grade,B-

zoom.js,LOC Metrics,Total Lines,424
zoom.js,LOC Metrics,Blank Lines,78
zoom.js,LOC Metrics,Comment Lines,0
zoom.js,LOC Metrics,Code Lines,346
zoom.js,Halstead Metrics,Unique Operators,16
zoom.js,Halstead Metrics,Unique Operands,377
zoom.js,Halstead Metrics,Total Operators,1496
zoom.js,Halstead Metrics,Total Operands,1568
zoom.js,Halstead Metrics,Vocabulary,393
zoom.js,Halstead Metrics,Length,3064
zoom.js,Halstead Metrics,Volume,26406.73
zoom.js,Halstead Metrics,Difficulty,33.27
zoom.js,Halstead Metrics,Effort,878636.77
zoom.js,Keyword Frequency,if,17
zoom.js,Keyword Frequency,else,6
zoom.js,Keyword Frequency,return,24
zoom.js,Keyword Frequency,for,10
zoom.js,Keyword Frequency,with,2
zoom.js,Keyword Frequency,except,1
zoom.js,Keyword Frequency,lambda,6
zoom.js,Keyword Frequency,while,1
zoom.js,Keyword Frequency,try,1
zoom.js,General,Average Line Length,38.19
zoom.js,Results,Final Score,55
zoom.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,24
attributes.js,LOC Metrics,Blank Lines,2
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,22
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,56
attributes.js,Halstead Metrics,Total Operators,40
attributes.js,Halstead Metrics,Total Operands,78
attributes.js,Halstead Metrics,Vocabulary,68
attributes.js,Halstead Metrics,Length,118
attributes.js,Halstead Metrics,Volume,718.32
attributes.js,Halstead Metrics,Difficulty,8.36
attributes.js,Halstead Metrics,Effort,6003.11
attributes.js,Keyword Frequency,None,0
attributes.js,General,Average Line Length,30.41
attributes.js,Results,Final Score,65
attributes.js,Results,Grade,B-

axis_attributes.js,LOC Metrics,Total Lines,59
axis_attributes.js,LOC Metrics,Blank Lines,3
axis_attributes.js,LOC Metrics,Comment Lines,0
axis_attributes.js,LOC Metrics,Code Lines,56
axis_attributes.js,Halstead Metrics,Unique Operators,12
axis_attributes.js,Halstead Metrics,Unique Operands,76
axis_attributes.js,Halstead Metrics,Total Operators,89
axis_attributes.js,Halstead Metrics,Total Operands,140
axis_attributes.js,Halstead Metrics,Vocabulary,88
axis_attributes.js,Halstead Metrics,Length,229
axis_attributes.js,Halstead Metrics,Volume,1479.21
axis_attributes.js,Halstead Metrics,Difficulty,11.05
axis_attributes.js,Halstead Metrics,Effort,16349.16
axis_attributes.js,Keyword Frequency,None,0
axis_attributes.js,General,Average Line Length,25.88
axis_attributes.js,Results,Final Score,55
axis_attributes.js,Results,Grade,C

axis_defaults.js,LOC Metrics,Total Lines,70
axis_defaults.js,LOC Metrics,Blank Lines,18
axis_defaults.js,LOC Metrics,Comment Lines,0
axis_defaults.js,LOC Metrics,Code Lines,52
axis_defaults.js,Halstead Metrics,Unique Operators,15
axis_defaults.js,Halstead Metrics,Unique Operands,89
axis_defaults.js,Halstead Metrics,Total Operators,192
axis_defaults.js,Halstead Metrics,Total Operands,189
axis_defaults.js,Halstead Metrics,Vocabulary,104
axis_defaults.js,Halstead Metrics,Length,381
axis_defaults.js,Halstead Metrics,Volume,2552.87
axis_defaults.js,Halstead Metrics,Difficulty,15.93
axis_defaults.js,Halstead Metrics,Effort,40659.44
axis_defaults.js,Keyword Frequency,return,3
axis_defaults.js,Keyword Frequency,if,2
axis_defaults.js,Keyword Frequency,else,1
axis_defaults.js,Keyword Frequency,for,1
axis_defaults.js,General,Average Line Length,39.46
axis_defaults.js,Results,Final Score,55
axis_defaults.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,129
defaults.js,LOC Metrics,Blank Lines,28
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,101
defaults.js,Halstead Metrics,Unique Operators,15
defaults.js,Halstead Metrics,Unique Operands,147
defaults.js,Halstead Metrics,Total Operators,369
defaults.js,Halstead Metrics,Total Operands,345
defaults.js,Halstead Metrics,Vocabulary,162
defaults.js,Halstead Metrics,Length,714
defaults.js,Halstead Metrics,Volume,5240.65
defaults.js,Halstead Metrics,Difficulty,17.60
defaults.js,Halstead Metrics,Effort,92246.19
defaults.js,Keyword Frequency,return,1
defaults.js,Keyword Frequency,for,2
defaults.js,Keyword Frequency,if,11
defaults.js,Keyword Frequency,else,1
defaults.js,General,Average Line Length,36.21
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,18
index.js,LOC Metrics,Blank Lines,5
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,13
index.js,Halstead Metrics,Unique Operators,8
index.js,Halstead Metrics,Unique Operands,40
index.js,Halstead Metrics,Total Operators,42
index.js,Halstead Metrics,Total Operands,55
index.js,Halstead Metrics,Vocabulary,48
index.js,Halstead Metrics,Length,97
index.js,Halstead Metrics,Volume,541.74
index.js,Halstead Metrics,Difficulty,5.50
index.js,Halstead Metrics,Effort,2979.58
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,35.77
index.js,Results,Final Score,65
index.js,Results,Grade,B-

layout_attributes.js,LOC Metrics,Total Lines,256
layout_attributes.js,LOC Metrics,Blank Lines,4
layout_attributes.js,LOC Metrics,Comment Lines,0
layout_attributes.js,LOC Metrics,Code Lines,252
layout_attributes.js,Halstead Metrics,Unique Operators,12
layout_attributes.js,Halstead Metrics,Unique Operands,183
layout_attributes.js,Halstead Metrics,Total Operators,359
layout_attributes.js,Halstead Metrics,Total Operands,654
layout_attributes.js,Halstead Metrics,Vocabulary,195
layout_attributes.js,Halstead Metrics,Length,1013
layout_attributes.js,Halstead Metrics,Volume,7706.23
layout_attributes.js,Halstead Metrics,Difficulty,21.44
layout_attributes.js,Halstead Metrics,Effort,165241.69
layout_attributes.js,Keyword Frequency,None,0
layout_attributes.js,General,Average Line Length,28.68
layout_attributes.js,Results,Final Score,55
layout_attributes.js,Results,Grade,C

camera.js,LOC Metrics,Total Lines,153
camera.js,LOC Metrics,Blank Lines,33
camera.js,LOC Metrics,Comment Lines,0
camera.js,LOC Metrics,Code Lines,120
camera.js,Halstead Metrics,Unique Operators,14
camera.js,Halstead Metrics,Unique Operands,111
camera.js,Halstead Metrics,Total Operators,482
camera.js,Halstead Metrics,Total Operands,439
camera.js,Halstead Metrics,Vocabulary,125
camera.js,Halstead Metrics,Length,921
camera.js,Halstead Metrics,Volume,6415.49
camera.js,Halstead Metrics,Difficulty,27.68
camera.js,Halstead Metrics,Effort,177610.74
camera.js,Keyword Frequency,if,5
camera.js,Keyword Frequency,else,2
camera.js,Keyword Frequency,return,2
camera.js,General,Average Line Length,37.70
camera.js,Results,Final Score,55
camera.js,Results,Grade,C

convert.js,LOC Metrics,Total Lines,239
convert.js,LOC Metrics,Blank Lines,50
convert.js,LOC Metrics,Comment Lines,0
convert.js,LOC Metrics,Code Lines,189
convert.js,Halstead Metrics,Unique Operators,15
convert.js,Halstead Metrics,Unique Operands,220
convert.js,Halstead Metrics,Total Operators,912
convert.js,Halstead Metrics,Total Operands,909
convert.js,Halstead Metrics,Vocabulary,235
convert.js,Halstead Metrics,Length,1821
convert.js,Halstead Metrics,Volume,14343.14
convert.js,Halstead Metrics,Difficulty,30.99
convert.js,Halstead Metrics,Effort,444474.27
convert.js,Keyword Frequency,for,2
convert.js,Keyword Frequency,if,16
convert.js,Keyword Frequency,else,5
convert.js,Keyword Frequency,with,1
convert.js,Keyword Frequency,return,11
convert.js,General,Average Line Length,40.15
convert.js,Results,Final Score,55
convert.js,Results,Grade,C

scene2d.js,LOC Metrics,Total Lines,505
scene2d.js,LOC Metrics,Blank Lines,106
scene2d.js,LOC Metrics,Comment Lines,0
scene2d.js,LOC Metrics,Code Lines,399
scene2d.js,Halstead Metrics,Unique Operators,16
scene2d.js,Halstead Metrics,Unique Operands,323
scene2d.js,Halstead Metrics,Total Operators,1531
scene2d.js,Halstead Metrics,Total Operands,1596
scene2d.js,Halstead Metrics,Vocabulary,339
scene2d.js,Halstead Metrics,Length,3127
scene2d.js,Halstead Metrics,Volume,26282.88
scene2d.js,Halstead Metrics,Difficulty,39.53
scene2d.js,Halstead Metrics,Effort,1038946.68
scene2d.js,Keyword Frequency,if,27
scene2d.js,Keyword Frequency,try,3
scene2d.js,Keyword Frequency,for,17
scene2d.js,Keyword Frequency,else,5
scene2d.js,Keyword Frequency,return,8
scene2d.js,Keyword Frequency,with,1
scene2d.js,General,Average Line Length,37.56
scene2d.js,Results,Final Score,55
scene2d.js,Results,Grade,C

camera.js,LOC Metrics,Total Lines,246
camera.js,LOC Metrics,Blank Lines,25
camera.js,LOC Metrics,Comment Lines,0
camera.js,LOC Metrics,Code Lines,221
camera.js,Halstead Metrics,Unique Operators,16
camera.js,Halstead Metrics,Unique Operands,179
camera.js,Halstead Metrics,Total Operators,762
camera.js,Halstead Metrics,Total Operands,749
camera.js,Halstead Metrics,Vocabulary,195
camera.js,Halstead Metrics,Length,1511
camera.js,Halstead Metrics,Volume,11494.68
camera.js,Halstead Metrics,Difficulty,33.47
camera.js,Halstead Metrics,Effort,384782.68
camera.js,Keyword Frequency,if,9
camera.js,Keyword Frequency,for,1
camera.js,Keyword Frequency,return,19
camera.js,Keyword Frequency,else,1
camera.js,General,Average Line Length,30.56
camera.js,Results,Final Score,55
camera.js,Results,Grade,C

project.js,LOC Metrics,Total Lines,29
project.js,LOC Metrics,Blank Lines,5
project.js,LOC Metrics,Comment Lines,0
project.js,LOC Metrics,Code Lines,24
project.js,Halstead Metrics,Unique Operators,14
project.js,Halstead Metrics,Unique Operands,50
project.js,Halstead Metrics,Total Operators,91
project.js,Halstead Metrics,Total Operands,93
project.js,Halstead Metrics,Vocabulary,64
project.js,Halstead Metrics,Length,184
project.js,Halstead Metrics,Volume,1104.00
project.js,Halstead Metrics,Difficulty,13.02
project.js,Halstead Metrics,Effort,14374.08
project.js,Keyword Frequency,for,2
project.js,Keyword Frequency,return,2
project.js,General,Average Line Length,24.46
project.js,Results,Final Score,55
project.js,Results,Grade,C

scene.js,LOC Metrics,Total Lines,690
scene.js,LOC Metrics,Blank Lines,116
scene.js,LOC Metrics,Comment Lines,0
scene.js,LOC Metrics,Code Lines,574
scene.js,Halstead Metrics,Unique Operators,16
scene.js,Halstead Metrics,Unique Operands,495
scene.js,Halstead Metrics,Total Operators,2282
scene.js,Halstead Metrics,Total Operands,2303
scene.js,Halstead Metrics,Vocabulary,511
scene.js,Halstead Metrics,Length,4585
scene.js,Halstead Metrics,Volume,41252.07
scene.js,Halstead Metrics,Difficulty,37.22
scene.js,Halstead Metrics,Effort,1535410.30
scene.js,Keyword Frequency,if,52
scene.js,Keyword Frequency,for,22
scene.js,Keyword Frequency,return,13
scene.js,Keyword Frequency,else,18
scene.js,Keyword Frequency,try,2
scene.js,Keyword Frequency,with,4
scene.js,General,Average Line Length,37.44
scene.js,Results,Final Score,55
scene.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,24
attributes.js,LOC Metrics,Blank Lines,2
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,22
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,59
attributes.js,Halstead Metrics,Total Operators,48
attributes.js,Halstead Metrics,Total Operands,83
attributes.js,Halstead Metrics,Vocabulary,71
attributes.js,Halstead Metrics,Length,131
attributes.js,Halstead Metrics,Volume,805.62
attributes.js,Halstead Metrics,Difficulty,8.44
attributes.js,Halstead Metrics,Effort,6799.95
attributes.js,Keyword Frequency,None,0
attributes.js,General,Average Line Length,30.41
attributes.js,Results,Final Score,65
attributes.js,Results,Grade,B-

axis_attributes.js,LOC Metrics,Total Lines,109
axis_attributes.js,LOC Metrics,Blank Lines,4
axis_attributes.js,LOC Metrics,Comment Lines,0
axis_attributes.js,LOC Metrics,Code Lines,105
axis_attributes.js,Halstead Metrics,Unique Operators,12
axis_attributes.js,Halstead Metrics,Unique Operands,134
axis_attributes.js,Halstead Metrics,Total Operators,158
axis_attributes.js,Halstead Metrics,Total Operands,322
axis_attributes.js,Halstead Metrics,Vocabulary,146
axis_attributes.js,Halstead Metrics,Length,480
axis_attributes.js,Halstead Metrics,Volume,3451.12
axis_attributes.js,Halstead Metrics,Difficulty,14.42
axis_attributes.js,Halstead Metrics,Effort,49757.88
axis_attributes.js,Keyword Frequency,with,1
axis_attributes.js,General,Average Line Length,31.49
axis_attributes.js,Results,Final Score,55
axis_attributes.js,Results,Grade,C

axis_defaults.js,LOC Metrics,Total Lines,61
axis_defaults.js,LOC Metrics,Blank Lines,14
axis_defaults.js,LOC Metrics,Comment Lines,0
axis_defaults.js,LOC Metrics,Code Lines,47
axis_defaults.js,Halstead Metrics,Unique Operators,14
axis_defaults.js,Halstead Metrics,Unique Operands,85
axis_defaults.js,Halstead Metrics,Total Operators,146
axis_defaults.js,Halstead Metrics,Total Operands,150
axis_defaults.js,Halstead Metrics,Vocabulary,99
axis_defaults.js,Halstead Metrics,Length,296
axis_defaults.js,Halstead Metrics,Volume,1962.29
axis_defaults.js,Halstead Metrics,Difficulty,12.35
axis_defaults.js,Halstead Metrics,Effort,24240.05
axis_defaults.js,Keyword Frequency,return,1
axis_defaults.js,Keyword Frequency,for,1
axis_defaults.js,Keyword Frequency,with,1
axis_defaults.js,Keyword Frequency,if,2
axis_defaults.js,General,Average Line Length,33.79
axis_defaults.js,Results,Final Score,55
axis_defaults.js,Results,Grade,C

convert.js,LOC Metrics,Total Lines,147
convert.js,LOC Metrics,Blank Lines,27
convert.js,LOC Metrics,Comment Lines,0
convert.js,LOC Metrics,Code Lines,120
convert.js,Halstead Metrics,Unique Operators,15
convert.js,Halstead Metrics,Unique Operands,159
convert.js,Halstead Metrics,Total Operators,714
convert.js,Halstead Metrics,Total Operands,667
convert.js,Halstead Metrics,Vocabulary,174
convert.js,Halstead Metrics,Length,1381
convert.js,Halstead Metrics,Volume,10278.70
convert.js,Halstead Metrics,Difficulty,31.46
convert.js,Halstead Metrics,Effort,323391.33
convert.js,Keyword Frequency,for,2
convert.js,Keyword Frequency,if,27
convert.js,Keyword Frequency,else,5
convert.js,Keyword Frequency,return,1
convert.js,General,Average Line Length,47.89
convert.js,Results,Final Score,55
convert.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,104
defaults.js,LOC Metrics,Blank Lines,21
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,83
defaults.js,Halstead Metrics,Unique Operators,16
defaults.js,Halstead Metrics,Unique Operands,177
defaults.js,Halstead Metrics,Total Operators,285
defaults.js,Halstead Metrics,Total Operands,389
defaults.js,Halstead Metrics,Vocabulary,193
defaults.js,Halstead Metrics,Length,674
defaults.js,Halstead Metrics,Volume,5117.32
defaults.js,Halstead Metrics,Difficulty,17.58
defaults.js,Halstead Metrics,Effort,89972.25
